Actions
1
1
1
1
1
1
815
1
1
1
1
1
413
1
1
1
64
491
1
1
1
768
14
1
1
1
60
1
1
1
866
1
1
971
123
537
1
348
1
1
262
1
1
121
1
584
1
1
1
1
182
1
1
530
47
460
657
1
1
1
1
1
1
1
686
1
1
1
1
1
1
274
1
1
1
1
1
1
649
1
1
1
1
1
1
272
1
1
750
1
1
1
1
1
1
1
1
1
1
1
217
1
755
1
836
1
903
1
1
1
1
1
1
1
1
1
1
1
31
1
1
1
1
374
986
433
1
720
1
456
8
1
1
1
1
734
466
1
1
1
1
1
632
1
1
1
1
1
1
1
641
1
1
1
303
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
469
1
1
1
1
1
1
1
1
1
845
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
668
1
1
1
1
1
1
1
1
1
1
1
1
200
1
1
1
81
1
1
150
1
1
1
1
1
815
310
1
1
1
1
1
1
1
46
1
1
986
1
1
752
1
1
1
1
1
1
1
1
385
1
132
221
1
1
1
1
1
1
93
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
993
677
1
1
1
1
1
1
768
1
1
1
1
494
668
794
1
1
991
1
480
1
34
338
189
1
589
1
1
1
1
1
1
1
1
1
90
379
1
1
1
1
1
950
1
1
1
1
1
1
963
463
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
773
1
1
1
1
1
1
1
1
1
355
1
1
1
1
1
1
1
1
1
1
1
797
1
1
816
1
1
1
718
387
1
1
1
1
1
192
63
1
482
214
397
862
949
1
1
1
144
1
1
1
1
1
1
561
1
1
1
1
974
354
351
831
1
1
905
1
1
1
1
1
1
1
1
1
1
1
1
1
1
896
1
1
1
1
1
1
230
1
1
958
1
1
1
1
1
1
1
825
1
2
1
1
1
1
1
1
1
1
1
1
139
1
1
1
1
1
1
1
1
933
1
1
1
1
1
1
1
1
817
1
1
1
1
1
1
1000
1
1
1
123
907
1
779
1
1
1
653
1
1
1
391
1
1
884
438
821
306
1
1
471
903
788
1
1
1
1
1
1
1
1
868
430
1
1
1
1
1
1
1
533
96
469
1
1
1
1
1
646
1
1
1
970
1
1
1
1
1
1
1
855
295
1
1
1
1
1
1
1
1
1
188
1
1
1
1
1
1
1
1
621
1
1
1
1
1
1
1
1
1
1
1
970
1
1
1
1
790
941
1
1
1
1
970
1
1
1
908
1
788
1
3
1
1
1
1
1
1
1
1
12
1
514
1
347
1
1
1
1
1
1
1
1
318
1
1
1
1
1
1
569
305
1
970
1
1
1
1
1
171
1
1
1
992
226
1
1
1
1
794
486
1
63
1
1
1
1
1
1
1
8
1
1
1
1
1
1
1
315
1
1
140
730
1
1
1
1
1
1
4
1
486
1
1
639
1
1
1
290
762
1
322
1
303
745
1
1
1
492
787
723
251
1
1
1
1
623
1
304
225
1
1
1
374
1
7
370
674
84
1
1
1
341
469
1
592
1
1
66
1
225
872
1
629
1
1
192
1
1
1
635
485
1
22
1
1
10
1
1
125
367
588
1
1
937
1
1
1
1
1
58
1
1
1
228
1
1
1
1
1
368
1
275
1
1
1
1
171
1
1
1
1
1
998
858
1
1
1
1
441
699
1
1
980
1
52
279
494
1
1
1
31
1
1
715
1
126
1
1
1
772
424
1
1
67
735
25
1
1
1
1
298
925
1
577
1
1
1
1
563
1
372
734
1
1
1
1
1
315
1
321
1
20
1
801
1
1
1
1
1
214
443
1
338
1
378
1
1
1
1
606
525
1
600
1
1
1
1
1
911
1
69
1
269
1
1
56
90
1
630
825
792
1
1
1
939
1
1
193
1
710
1
1
122
1
457
223
1
1
312
491
940
1
1
1
1
1
1
1
937
391
1
512
1
1
1
1
168
749
1
1
286
1
650
35
1
1
1
1
1
99
100
1
1
1
1
1
1
1
1
1
1
1
950
1
1
1
74
1
861
562
68
1
1
1
1
1
69
1
1
173
110
32
1
1
1
1
1
57
1
1
293
1
1
1
1
353
537
1
1
1
1
1
853
1
774
1
1
1
1
59
1
1
1
293
1
1
803
1
348
1
325
1
1
1
1
1
447
1
1
343
1
892
1
1
1
1
1
1
1
1
762
1
1
1
1
171
1
1
1
300
813
1
805
1
1
1
1
1
823
1
1
1
627
1
1
1
1
1
334
1
686
608
1
821
1
1
1
598
1
1
1
128
215
1
1
1
1
1
1
1
659
1
1
1
1
1
1
872
1
529
1
154
1
1
990
1
945
1
1
97
1
1
1
36
1
1
1
285
156
158
1
743
1
1
1
1
1
121
1
1
558
714
1
1
1
1
168
1
385
53
1
307
1
1
1
1
1
1
1
153
1
1
1
1
1
1
1
1
1
1
1
1
70
1
1
1
1
1
1
1
717
1
1
1
1
1
1
1
1
1
1
654
1
1
1
1
545
1
1
1
1
1
367
1
1
1
810
1
1
1
1
726
1
1
1
1
1
1
1
1
335
936
1
970
1
1
1
716
1
1
954
1
206
1
1
991
1
1
1
1
1
399
1
1
1
1
1
1
1
51
464
1
1
1
1
1
1
1
761
898
1
1
1
1
1
1
1
1
696
1
762
1
445
1
1
1
1
1
1
728
1
1
1
1
1
1
1
1
1
1
15
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
335
1
1
1
55
1
1
911
882
1
1
303
338
325
1
600
327
1
1
1
1
1
1
66
1
239
1
1
1
1
1
1
947
240
1
703
1
52
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
330
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
610
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
646
1
1
190
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
481
1
196
1
1
1
1
1
378
1
434
491
567
1
1
1
1
1
1
1
165
1
1
1
1
1
1
1
1
719
1
352
1
1
1
1
1
1
1
1
984
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
20
1
1
1
1
1
1
1
1
1
791
1
223
1
1
255
950
420
1
1
1
28
765
1
1
1
1
6
1
1
972
1
1
41
1
226
1
1
262
717
522
1
1
1
1
1
1
1
1
910
1
1
1
1
1
1
631
1
1
1
397
1
1
1
1
1
968
1
1
417
1
1
989
1
1
1
1
751
1
1
1
1
1
1
1
1
1
1
1
1
1
119
1
1
1
1
1
1
421
1
1
284
1
101
135
1
413
544
889
1
1
1
1
730
1
163
1
235
1
819
738
1
1
1
1
1
316
1
1
196
1
1
1
765
369
1
834
169
1
1
1
133
76
1
1
1
1
1
1
1
132
913
1
1
801
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
564
1
544
367
1
1
994
1
1
1
1
1
1
390
1
1
1
99
1
1
1
1
1
1
1
1
1
1
964
1
1
1
230
1
813
1
605
716
1
1
522
1
1
1
1
266
872
1
1
1
1
1
1
1
1
893
1
1
745
1
1
1
1
1
1
1
1
1
1
1
1
1
730
1
1
1
1
1
421
824
1
1
516
1
934
404
1
614
1
1
163
1
1
1
765
371
741
1
1
1
1
918
1
1
1
1
1
1
1
1
1
202
1
287
1
1
1
1
1
595
474
1
1
1
1
1
34
1
1
719
129
634
1
176
790
222
1
427
1
1
48
1
1
1
772
488
1
50
116
369
1
393
1
1
1
1
1
1
282
1
362
1
1
1
867
1
1
176
165
1
1
1
1
696
1
1
834
1
1
1
1
1
1
1
1
279
1
514
543
1
1
1
198
1
430
1
262
1
678
1
1
1
1
6
1
106
1
1
1
1
1
142
1
350
861
1
1
1
64
1
748
1
1
1
481
1
1
1
886
92
1
533
1
174
712
880
134
1
860
1
622
453
1
1
1
1
1
1
487
1
896
585
636
155
213
1
1
1
1
117
1
1
1
1
1
1
688
1
1
208
1
1
1
1
691
712
1
1
1
1
186
1
1
20
625
1
1
298
1
1
1
810
1
1
128
276
1
1
1
1
1
1
1
1
231
677
1
1
1
1
1
1
892
270
1
1
1
1
1
1
1
1
1
1
1
157
1
685
1
603
1
1
858
1
689
1
93
509
474
1
940
1
1
412
1
542
1
1
1
1
1
442
1
1
686
1
1
1
1
1
506
1
671
1
1
1
654
1
1
1
1
1
1
773
41
1
1
840
1
1
566
330
1
1
1
1
1
1
1
1
1
1
1
187
1
1
1
1
1
1
1
1
886
1
326
1
809
1
1
1
1
1
367
1
984
1
1
1
1
1
1
13
1
655
1
1
1
1
1
1
1
1
602
1
1
1
1
558
1
1
1
1
1
608
1
1
1
1
2
1
927
1
1
1
475
762
949
1
1
1
1
1
1
1
17
1
1
1
1
1
421
1
1
674
140
1
1
1
1
1
1
1
1
145
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
578
199
1
1
1
1
1
1
1
1
1
426
1
1
1
1
1
1
1
1
1
1
1
245
1
1
1
42
602
1
59
1
902
1
1
1
1
1
1
651
297
1
85
4
1
1
1
1
1
1
659
263
254
1
366
1
1
1
1
361
694
1
1
1
1
1
1
1
1
1
840
1
1
1
1
1
1
1
1
1
492
832
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
167
1
1
1
1
1
1
1
861
1
1
1
1
1
1
1
1
1
300
766
1
1
1
1
1
1
1
1
1
1
954
465
413
1
574
1
1
1
784
1
34
1
377
622
1
1
1
1
1
336
127
966
558
259
1
1
1
598
1
1
1
1
534
1
1
1
502
1
1
458
246
1
1
1
1
1
1
1
1
1
279
494
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
678
1
1
847
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
508
886
1
496
1
1
258
31
1
1
1
1
1
1
1
1
936
732
1
1
560
1
1
1
1
1
1
319
1
219
652
1
1
1
1
1
1
1
1
1
648
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
11
892
1
1
1
1
1
1
1
1
1
49
1
1
1
1
1
1
1
919
1
427
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
380
1
1
1
1
798
755
1
3
1
1
1
200
1
1
1
1
1
848
1
1
932
1
1
572
1
1
810
1
1
1
47
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
90
1
1
520
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
193
1
1
299
1
952
789
1
936
1
1
1
1
1
1
1
1
544
785
1
1
1
1
1
1
1
1
74
523
337
1
1
1
1
1
1
275
1
670
1
1
245
253
45
261
1
875
1
607
1
1
383
1
47
276
35
1
839
1
780
1
1
1
1
1
1
427
1
1
1
1
1
1
512
417
822
1
460
1
1
1
1
1
1
1
1
1
233
1
1
1
1
1
1
1
1
463
7
425
1
1
1
1
1
1
1
911
1
622
1
1
1
1
1
784
1
937
130
1
523
1
1
59
1
533
55
1
1
340
751
1
1
937
864
113
937
1
52
1
1
978
1
301
884
1
111
159
381
1
1
1
1
1
1
1
1
1
1
1
954
144
1
1
1
1
424
289
637
1
1
1
1
1
1
1
307
1
459
1
169
1
595
1
1
1
1
1
1
1
1
408
1
1
1
1
1
1
1
1
297
950
1
492
1
1
774
229
1
487
1
1
954
1
1
1
1
1
730
127
1
108
1
1
1
1
1
1
759
561
741
851
1
1
112
41
1
488
366
1
442
210
314
1
244
1
1
1
1
1
1
878
1
946
755
850
1
760
1
261
1
688
1
1
1
625
1
1
1
1
371
1
1
653
1
353
1
877
1
170
622
1
1
9
1
1
77
870
1
1
144
1
1
1
262
763
1
1
1
1
1
306
1
1
1
879
1
1
1
1
1
1
1
1
1
1
760
1
590
1
1
1
1
93
1
1
347
667
1
584
225
83
1
1
1
1
1
1
710
1
1
596
1
544
1
398
1
1
411
1
620
1
649
1
1
446
883
170
1
898
1
1
1
423
1
1
744
749
820
660
1
1
1
518
1
16
1
168
1
710
1
1
1
1
1
1
881
1
1
1
130
1
1
1
1
598
1
1
1
1
1
1
1
1
334
1
1
1
981
1
1
1
1
1
1
56
570
859
1
1
1
513
428
1
1
885
1
883
1
63
1
585
1
1
1
1
1
1
1
1
1
1
1
1
449
1
467
1
1
1
1
1
1
1
867
1
1
356
638
1
560
1
864
1
1
1
1
759
1
1
1
1
1
1
1
1
1
680
999
1
1
1
1
1
1
1
1
477
1
1
384
1
1
1
1
1
1
66
1
1
1
317
1
1
1
1
1
1
309
741
1
1
109
1
1
1
1
1
1
336
1
158
1
1
1
1
1
186
1
1
67
1
1
602
1
570
1
974
1
1
1
1
1
1
1
1
1
1
824
1
1
1
1
1
344
825
923
1
1
1
1
1
1
1
1
897
1
793
292
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
333
1
1
1
1
155
1
1
1
1
941
1
724
1
472
769
608
1
1
1
1
376
1
892
1
375
126
761
1
378
1
1
1
1
1
1
1
1
473
1
1
1
826
1
1
1
1
1
1
1
1
1
1
1
1
1
1
222
1
1
71
1
762
1
90
1
1
1
1
1
1
1
905
1
1
1
1
1
1
1
1
1
1
1
921
1
1
1
1
1
1
225
169
1
1
1
1
1
1
1
1
1
1
1
360
1
1
1
1
1
863
811
1
786
1
71
600
1
1
1
1
789
272
1
754
45
1
711
1
1
1
1
806
925
1
1
668
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
687
1
124
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
448
1
1
1
1
1
1
1
1
342
1
612
1
1
1
1
1
1
1
1
1
1
1
1
1
379
1
1
762
1
1
1
1
1
1
1
1
1
1
845
1
1
1
1
1
1
1
1
991
138
176
1
241
1
1
328
401
1
758
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
363
172
821
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
745
1
1
1
1
1
1
1
1
332
1
1
1
1
1
1
1
1
1
549
2
1
920
1
1
1
1
1
747
1
1
1
1
1
1
1
1
1
852
91
1
1
1
814
1
682
3
326
1
738
1
1
1
1
1
1
263
1
216
1
1
1
523
1
1
1
1
1
9
1
806
1
1
1
1
16
1
1
702
1
662
1
1
1
1
1
1
1
75
1
1
1
1
1
1
1
1
1
1
1
326
1
1
727
1
1
536
1
951
1
1
1
1
1
1
1
1
1
1
370
1
1
1
1
637
1
1
1
451
59
744
1
1
1
122
1
1
1
550
141
1
1
1
1
1
999
1
1
302
587
1
1
1
69
1
1
1
1
1
1
8
1
50
1
1
1
56
891
1
1
1
1
1
1
1
1
1
1
1
1
239
1
1
1
1
1
1
1
719
1
980
1
1
1
1
1
1
1
1
1
1
443
1
1
1
1
1
1
1
25
234
1
1
1
507
1
629
1
540
1
1
1
1
1
219
1
844
1
198
1
1
1
1
1
1
1
1
1
319
1
1
1
1
1
108
676
709
864
351
269
848
1
925
1
1
1
890
315
1
1
216
1
1
1
774
1
1
103
1
1
1
1
1
52
1
1
1
1
1
689
1
927
1
1
1
587
1
1
1
23
1
1
1
1
972
1
643
331
334
30
664
928
1
1
1
292
1
1
1
463
1
103
1
1
1
1
26
60
11
1
365
308
836
361
1
1
1
690
1
369
1
1
379
1
554
717
1
1
1
11
14
1
1
1
1
1
1
1
905
704
665
1
1
1
103
1
482
600
1
1
866
1
1
416
1
891
1
916
1
1
460
554
1
566
1
1
1
742
549
1
1
1
1
1
1
1
294
1
1
1
1
868
1
990
1
1
1
1
635
1
902
1
355
1
1
1
1
1
902
311
1
950
144
557
1
1
1
1
1
845
24
1
1
898
1
889
1
653
66
638
840
1
1
1
921
1
849
474
905
634
1
953
1
1
427
812
1
1
1
1
1
1
655
1
1
1
1
1
1
1
1
1
1
1
262
1
1
1
1
1
398
1
470
1
1
1
14
1
1
1
1
1
1
1
1
1
1
836
1
804
1
1
513
1
1
45
1
1
263
272
1
1
1
1
1
1
1
761
1
542
757
1
1
215
1
882
1
291
640
253
1
1
1
1
1
1
985
1
795
308
1
1
221
983
1
1
246
1
1
739
1
1
645
971
1
1
666
365
1
154
1
1
1
712
1
813
1
1
367
814
1
1
1
1
1
1
686
1
810
142
1
1
1
1
1
1
177
1
282
43
1
1
1
1
1
974
1
1
1
1
126
1
1
1
1
1
1
1
640
1
12
953
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
232
1
1
1
1
334
886
1
662
1
1
426
1
691
1
735
1
128
591
1
1
946
1
1
1
988
542
1
389
1
1
1
1
1
1
1
1
175
1
796
1
1
1
1
352
1
1
1
1
103
1
1
1
1
1
447
1
637
1
868
1
1
1
1
1
1
1
1
231
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
67
1
1
1
1
1
1
1
144
701
1
182
1
1
580
920
1
251
1
1
1
384
1
1
1
1
1
1
1
652
317
167
1
1
1
1
337
1
1
1
437
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
859
1
1
1
1
1
284
1
1
1
1
1
1
1
1
1
1
1
1
3
1
1
1
1
1
1
1
1
906
956
1
1
1
1
1
1
1
1
1
230
1
1
1
1
1
1
1
1
379
1
1
1
1
1
1
1
776
1
1
497
1
1
70
1
1
1
306
978
628
1
1
1
1
1
1
333
804
663
732
1
112
1
423
1
1
1
1
1
428
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
568
453
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
69
1
1
1
1
1
1
1
1
1
916
897
1
1
1
1
1
1
1
1
285
138
907
1
1
1
1
975
1
1
1
836
1
1
517
1
1
1
1
1
1
877
799
1
1
1
1
1
288
1
1
1
1
1
1
1
1
1
1
980
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
181
1
1
1
1
1
1
1
1
1
1
1
94
1
1
1
1
1
1
1
781
759
1
1
1
1
1
1
658
1
1
1
1
1
1
1
1
1
1
1
826
1
1
464
1
1
1
1
1
687
161
149
14
1
1
1
1
1
1
1
321
60
148
1
1
1
1
1
1
1
1
1
1
415
1
1
974
809
258
1
1
991
1
1
1
1
1
1
1
1
1
932
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
753
1
1
266
1
1
1
1
1
1
1
1
1
1
619
1
1
1
1
832
263
165
851
1
1
1
233
1
1
1
363
1
1
1
1
95
383
1
556
955
1
1
1
274
479
1
1
565
1
805
662
1
1
1
451
1
1
155
1
408
797
465
1
1
1
1
1
791
1
477
522
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
172
585
427
1
1
1
1
789
1
1
713
265
1
1
1
1
550
1
1
1
1
1
1
1
1
1
1
1
440
1
1
652
876
192
430
1
1
402
1
879
775
836
436
1
1
1
1
1
139
61
227
445
247
361
1
1
1
425
525
1
1
1
65
1
1
160
928
958
1
733
1
1
1
1
1
801
112
1
587
1
1
219
378
788
1
139
1
691
1
850
1
1
1
1
1
1
1
302
1
950
1
1
909
1
1
1
1
1
1
1
824
1
1
465
1
1
497
1
1
1
898
1
1
1
1
1
138
1
1
1
1
1
1
1
1
1
53
1
1
330
1
398
90
1
1
1
1
977
1
238
225
1
699
462
1
1
599
602
1
761
114
960
1
279
1
539
1
1
1
1
393
1
1
721
1
348
1
1
237
208
965
1
1
1
1
496
1
1
1
232
608
1
499
444
1
744
330
1
585
1
1
1
1
1
1
957
1
1
1
250
1
1
1
971
614
1
1
1
1
1
381
147
50
1
274
1
1
964
1
1
1
1
1
448
1
1
1
1
898
1
1
1
1
1
332
1
1
1
1
1
1
308
1
1
709
736
1
1
307
1
261
447
950
824
497
1
1
531
1
762
584
1
1
817
1
1
1
569
1
1
1
1
274
1
1
1
1
1
383
643
674
1
1
762
1
1
1
1
1
1
276
1
1
1
1
1
1
1
1
16
189
1
248
1
1
1
1
1
376
187
1
1
1
1
1
584
688
1
1
1
1
1
438
1
1
1
1
1
1
944
1
1
1
274
1
623
1
1
1
317
1
1
1
117
1
581
1
856
1
1
1
846
1
553
1
695
1
1
1
119
406
1
1
1
1
1
793
1
1
321
297
988
1
77
1
1
1
1
1
1
1
1
1
1
1
1
1
1
69
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
604
1
1
1
1
1
1
1
1
1
1
162
1
966
970
1
1
1
1
1
1
1
1
1
855
1
1
1
1
1
748
239
1
365
1
1
1
1
1
731
1
1
1
1
1
831
1
1
1
1
1
1
1
660
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
942
1
1
931
1
1
1
1
1
1
1
372
1
400
493
1
1
1
1
476
356
1
708
86
594
1
1
1
1
1
1
189
805
1
1
1
1
1
1
1
348
1
1
1
135
233
1
343
1
1
898
849
314
1
985
891
1
1
450
1
1
1
1
1
1
549
1
379
1
1
1
505
484
1
1
1
1
1
1
1
1
1
258
1
1
1
1
1
1
1
18
1
752
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
294
1
1
1
1
1
1
1
1
1
1
481
135
909
1
1
1
1
1
1
1
253
738
1
1
1
1
1
1
278
1
243
1
1
1
1
1
1
1
1
845
635
624
913
62
1
25
1
1
1
37
38
1
1
1
1
1
1
1
1
33
1
1
1
1
1
1
1
549
1
388
289
334
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
53
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
513
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
239
1
307
1
1
1
1
960
1
1
1
1
1
1
1
707
391
1
1
1
1
1
1
1
655
1
1
1
1
963
828
1
1
1
1
1
1
1
1
176
1
1
1
1
1
1
315
1
1
1
1
1
1
1
43
1
1
1
1
1
1
1
1
1
938
1
1
59
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
30
804
1
1
1
1
1
1
1
1
1
310
822
1
1
1
1
1
1
780
1
175
518
1
757
768
494
215
1
406
1
1
1
622
1
750
1
1
894
1
1
1
1
1
755
1
1
123
1
1
1
577
1
1
1
1
1
1
1
1
1
798
1
1
1
1
1
1
1
1
1
261
1
1
1
1
1
1
1
633
1
1
1
1
1
1
1
1
1
1
1
1
305
1
1
1
1
1
1
1
1
1
1
1
1
1
1
758
1
1
1
289
1
1
1
1
450
1
1
1
719
1
1
1
1
904
869
596
543
1
699
896
228
707
1
1
1
1
153
942
881
1
1
333
690
1
1
579
112
94
1
1
571
1
1
1
404
5
1
1
933
1
297
1
1
1
1
1
1
1
623
843
1
1
1
1
1
1
1
397
1
1
1
1
1
1
1
1
1
1
1
1
552
1
1
1
1
1
1
1
956
1
1
1
164
1
1
1
112
553
1
483
1
1
46
1
266
1
1
1
1
1
1
998
1
703
1
705
904
1
1
511
493
1
689
1
1
569
735
152
787
1
905
939
1
1
1
1
1
1
1
916
400
662
1
1
1
1
1
1
95
668
1
586
1
1
333
1
1
492
761
1
1
1
1
1
1
1
916
1
864
36
1
1
1
1
1
1
1
1
1
517
1
1
1
107
1
292
1
513
92
1
96
570
1
643
1
1
1
531
1
329
873
151
1
1
191
550
1
1
792
856
1
1
1
326
